algorithm,seed,episode,window_index,window_start_step,window_end_step,arm_id,arm_name,window_cumulative_reward,window_cumulative_profit,window_mean_fish_stock,window_min_fish_stock,window_collapse_flag,window_time_to_collapse,end_ships,end_fish_population
ucb1,1,5,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
softmax,1,5,11,110,119,3,moderate_taxation,1.793648423269059,-0.20375773467201141,215.26226172044778,207.9349104465862,0,,0.00043273581999140855,222.74669831700126
pac_successive_elimination,1,5,11,110,119,4,high_taxation,2.388758205485072,0.4840233778905796,286.59290185286176,276.9253775931026,0,,0.0006796465213188615,296.46081144311785
epsilon_greedy,1,6,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
ucb1,1,6,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
softmax,1,6,0,0,9,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
pac_successive_elimination,1,6,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,1,6,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
ucb1,1,6,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
softmax,1,6,1,10,19,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
pac_successive_elimination,1,6,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,1,6,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
ucb1,1,6,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
softmax,1,6,2,20,29,3,moderate_taxation,1.962113428961834,145.08389068263264,218.0435445935042,158.8871934326143,0,,0.9729538133378219,158.8871934326143
pac_successive_elimination,1,6,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,1,6,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
ucb1,1,6,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
softmax,1,6,3,30,39,10,moderate_marine_reserve,0.22961828869590473,-948.3211406587793,141.35273152256207,132.6399019682731,0,,0.40757413513935403,132.6399019682731
pac_successive_elimination,1,6,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,1,6,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
ucb1,1,6,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
softmax,1,6,4,40,49,10,moderate_marine_reserve,0.6466331406302233,-432.9069301176579,129.54480848974572,128.7088253015897,0,,0.17073438981107586,128.82320786905152
pac_successive_elimination,1,6,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,1,6,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
ucb1,1,6,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
softmax,1,6,5,50,59,10,moderate_marine_reserve,0.9081349751794594,-181.5200114304963,130.75859839319472,128.99631844047255,0,,0.0715212996874633,133.11218139136284
pac_successive_elimination,1,6,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
epsilon_greedy,1,6,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
ucb1,1,6,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
softmax,1,6,6,60,69,10,moderate_marine_reserve,1.0704705739826321,-73.75290729755363,137.30681775362228,133.78606019271726,0,,0.029960550505637507,141.1354039655641
pac_successive_elimination,1,6,6,60,69,4,high_taxation,1.6587213250846133,-24.67915656505823,202.0080577979606,198.0062227450955,0,,0.03572335616369926,206.67399071262756
epsilon_greedy,1,6,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
ucb1,1,6,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
softmax,1,6,7,70,79,3,moderate_taxation,1.197973982625837,-21.261456843306,146.30825273629716,142.01160597156579,0,,0.012550591089974259,150.83532207040744
pac_successive_elimination,1,6,7,70,79,4,high_taxation,1.7753078932624247,-7.285706627595067,213.9112319868024,207.88361442430215,0,,0.014964652785259661,220.3148506356031
epsilon_greedy,1,6,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
ucb1,1,6,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
softmax,1,6,8,80,89,3,moderate_taxation,1.3001097707071072,-7.926238737108083,156.96432113330584,151.90515220074082,0,,0.0052574914028399485,162.1910897951484
pac_successive_elimination,1,6,8,80,89,4,high_taxation,1.907742558249175,-1.3617897196225237,229.09252175625568,221.84072939326833,0,,0.0062687512325882745,236.60503615716573
epsilon_greedy,1,6,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
ucb1,1,6,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
softmax,1,6,9,90,99,1,baseline_laissez_faire,1.4059067743105151,-2.8505862187705704,169.0508832635143,163.40127569372302,0,,0.0022023835891694776,174.84526487859472
pac_successive_elimination,1,6,9,90,99,4,high_taxation,2.0544502885825997,0.25373994447348436,246.50358583657513,238.34941388412904,0,,0.0027145929954563446,254.86987137034325
epsilon_greedy,1,6,10,100,109,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
ucb1,1,6,10,100,109,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
softmax,1,6,10,100,109,3,moderate_taxation,1.518682496309308,-0.9767417614838265,182.359108568495,176.17640691451038,0,,0.0009225870481163181,188.68168643739568
pac_successive_elimination,1,6,10,100,109,4,high_taxation,2.2148261741662387,0.5275671545474201,265.71583284140297,256.7919976035136,0,,0.0012909343743414737,274.83783924372165
epsilon_greedy,1,6,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
ucb1,1,6,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
softmax,1,6,11,110,119,10,moderate_marine_reserve,1.6397756908739376,-0.6473672384541472,196.850766973487,190.13188891974957,0,,0.0003864753013678956,203.71168371427348
pac_successive_elimination,1,6,11,110,119,4,high_taxation,2.388758205485072,0.4840233778905796,286.59290185286176,276.9253775931026,0,,0.0006796465213188615,296.46081144311785
epsilon_greedy,1,7,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
ucb1,1,7,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
softmax,1,7,0,0,9,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
pac_successive_elimination,1,7,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,1,7,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
ucb1,1,7,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
softmax,1,7,1,10,19,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
pac_successive_elimination,1,7,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,1,7,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
ucb1,1,7,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
softmax,1,7,2,20,29,10,moderate_marine_reserve,1.6215622956321631,-485.9233648339205,252.89827925593005,209.08185438340635,0,,0.8638564511867963,209.08185438340635
pac_successive_elimination,1,7,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,1,7,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
ucb1,1,7,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
softmax,1,7,3,30,39,10,moderate_marine_reserve,0.9672383272416981,-606.7390048722704,188.87727985367619,178.93505424515072,0,,0.361872825976336,178.93505424515072
pac_successive_elimination,1,7,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,1,7,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
ucb1,1,7,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
softmax,1,7,4,40,49,3,moderate_taxation,1.2573476404395707,-177.33167306810773,172.16151762092142,169.63546648819852,0,,0.15158993372127189,169.63546648819852
pac_successive_elimination,1,7,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,1,7,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
ucb1,1,7,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
softmax,1,7,5,50,59,10,moderate_marine_reserve,1.3127576154019662,-125.82485514855449,172.6298964660625,169.9658103410774,0,,0.06350161260000854,176.00563606238845
pac_successive_elimination,1,7,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
epsilon_greedy,1,7,6,60,69,11,strong_marine_reserve,1.0321333015494392,-88.6227013699396,134.49072035032546,130.84683606182236,0,,0.03128979599763559,138.4022039494651
ucb1,1,7,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
softmax,1,7,6,60,69,10,moderate_marine_reserve,1.464731479142594,-49.724495456018,181.73471695183343,176.9383191858883,0,,0.026601072405084834,186.91101781632005
pac_successive_elimination,1,7,6,60,69,4,high_taxation,1.6587213250846133,-24.67915656505823,202.0080577979606,198.0062227450955,0,,0.03572335616369926,206.67399071262756
epsilon_greedy,1,7,7,70,79,3,moderate_taxation,1.1724160104945658,-22.87169334930664,143.43452446126472,139.25242459454356,0,,0.013107417194525321,147.84801976455654
ucb1,1,7,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
softmax,1,7,7,70,79,10,moderate_marine_reserve,1.5990734135272737,-19.02873854053729,194.17225824813733,188.1636402731852,0,,0.011143292652389596,200.42880762284156
pac_successive_elimination,1,7,7,70,79,4,high_taxation,1.7753078932624247,-7.285706627595067,213.9112319868024,207.88361442430215,0,,0.014964652785259661,220.3148506356031
epsilon_greedy,1,7,8,80,89,3,moderate_taxation,1.2734017846238457,-8.582221925791083,153.83808078595638,148.89272244700842,0,,0.0054907480229120205,158.95017128077785
ucb1,1,7,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
softmax,1,7,8,80,89,10,moderate_marine_reserve,1.7324569195767632,-7.0740556934396235,208.74371703242434,201.8894172353398,0,,0.004667968615921819,215.794394774761
pac_successive_elimination,1,7,8,80,89,4,high_taxation,1.907742558249175,-1.3617897196225237,229.09252175625568,221.84072939326833,0,,0.0062687512325882745,236.60503615716573
epsilon_greedy,1,7,9,90,99,3,moderate_taxation,1.377432374950056,-3.1151711778061295,165.66570553534345,160.13452297895796,0,,0.002300095694192487,171.33991412178625
ucb1,1,7,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
softmax,1,7,9,90,99,3,moderate_taxation,1.873751262353064,-0.5775721938401666,224.91946014562853,217.40558614607374,0,,0.0019554302017329127,232.62112116028078
pac_successive_elimination,1,7,9,90,99,4,high_taxation,2.0544502885825997,0.25373994447348436,246.50358583657513,238.34941388412904,0,,0.0027145929954563446,254.86987137034325
epsilon_greedy,1,7,10,100,109,3,moderate_taxation,1.4880903420735756,-1.0826163643735183,178.70075501255388,172.64377195157857,0,,0.0009635190288038445,184.8953749187154
ucb1,1,7,10,100,109,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
softmax,1,7,10,100,109,10,moderate_marine_reserve,2.0209934887758156,-0.8729081201685216,242.62396762751808,234.39537875475617,0,,0.0008191373139928711,251.02958465187365
pac_successive_elimination,1,7,10,100,109,4,high_taxation,2.2148261741662387,0.5275671545474201,265.71583284140297,256.7919976035136,0,,0.0012909343743414737,274.83783924372165
epsilon_greedy,1,7,11,110,119,3,moderate_taxation,1.6070653670836006,-0.3519830058694475,192.8900820107364,186.31407984771337,0,,0.00040362186721671755,199.60692034008045
ucb1,1,7,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
softmax,1,7,11,110,119,10,moderate_marine_reserve,2.181791787940838,-0.27788190742551516,261.8483603817917,252.95162807005767,0,,0.0003431398055429563,270.92709987178193
pac_successive_elimination,1,7,11,110,119,4,high_taxation,2.388758205485072,0.4840233778905796,286.59290185286176,276.9253775931026,0,,0.0006796465213188615,296.46081144311785
epsilon_greedy,1,8,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
ucb1,1,8,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
softmax,1,8,0,0,9,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
pac_successive_elimination,1,8,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,1,8,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
ucb1,1,8,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
softmax,1,8,1,10,19,10,moderate_marine_reserve,7.127733328480125,2921.3977284834473,504.76027199960123,343.6903195122631,0,,2.0289373677395695,343.6903195122631
pac_successive_elimination,1,8,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,1,8,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
ucb1,1,8,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
softmax,1,8,2,20,29,3,moderate_taxation,1.962113428961834,145.08389068263264,218.0435445935042,158.8871934326143,0,,0.9729538133378219,158.8871934326143
pac_successive_elimination,1,8,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,1,8,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
ucb1,1,8,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
softmax,1,8,3,30,39,10,moderate_marine_reserve,0.22961828869590473,-948.3211406587793,141.35273152256207,132.6399019682731,0,,0.40757413513935403,132.6399019682731
pac_successive_elimination,1,8,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,1,8,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
ucb1,1,8,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
softmax,1,8,4,40,49,3,moderate_taxation,0.7140399191877861,-340.22658186964185,126.51198012689137,123.99301527984821,0,,0.17073438981107586,123.99301527984821
pac_successive_elimination,1,8,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,1,8,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
ucb1,1,8,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
softmax,1,8,5,50,59,10,moderate_marine_reserve,0.8629373630724163,-185.87301227882202,125.8572450421486,124.15988466142443,0,,0.0715212996874633,128.12377441459878
pac_successive_elimination,1,8,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
epsilon_greedy,1,8,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
ucb1,1,8,6,60,69,3,moderate_taxation,1.053289292352996,-59.88260528028704,133.58062771599396,130.64343325662372,0,,0.03128979599763559,136.90672913185583
softmax,1,8,6,60,69,10,moderate_marine_reserve,1.0256365057550083,-75.73206192092007,132.16422812111142,128.77266577186606,0,,0.029960550505637507,135.85283622602978
pac_successive_elimination,1,8,6,60,69,4,high_taxation,1.6587213250846133,-24.67915656505823,202.0080577979606,198.0062227450955,0,,0.03572335616369926,206.67399071262756
epsilon_greedy,1,8,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
ucb1,1,8,7,70,79,3,moderate_taxation,1.1591487767533237,-23.232635256344082,141.8857694411601,137.7479834498531,0,,0.013107417194525321,146.2523882670289
softmax,1,8,7,70,79,10,moderate_marine_reserve,1.1453844791080547,-30.307326736671502,141.08301670136717,136.75193842834173,0,,0.012550591089974259,145.6033053942419
pac_successive_elimination,1,8,7,70,79,4,high_taxation,1.7753078932624247,-7.285706627595067,213.9112319868024,207.88361442430215,0,,0.014964652785259661,220.3148506356031
epsilon_greedy,1,8,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
ucb1,1,8,8,80,89,3,moderate_taxation,1.2594111570579225,-8.74404053555717,152.17862371121754,147.28596994423168,0,,0.0054907480229120205,157.23620265188882
softmax,1,8,8,80,89,10,moderate_marine_reserve,1.2516493320204476,-11.964977215937513,151.63371710836617,146.6611879393595,0,,0.0052574914028399485,156.753605119771
pac_successive_elimination,1,8,8,80,89,4,high_taxation,1.907742558249175,-1.3617897196225237,229.09252175625568,221.84072939326833,0,,0.0062687512325882745,236.60503615716573
epsilon_greedy,1,8,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
ucb1,1,8,9,90,99,3,moderate_taxation,1.3624793302915155,-3.188076229297457,163.88008878249758,158.40791939277182,0,,0.002300095694192487,169.4937602842755
softmax,1,8,9,90,99,10,moderate_marine_reserve,1.3573000730638287,-4.667629303626325,163.4361242840946,157.9347707363503,0,,0.0022023835891694776,169.07098475446958
pac_successive_elimination,1,8,9,90,99,4,high_taxation,2.0544502885825997,0.25373994447348436,246.50358583657513,238.34941388412904,0,,0.0027145929954563446,254.86987137034325
epsilon_greedy,1,8,10,100,109,7,weak_capacity_control,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
ucb1,1,8,10,100,109,3,moderate_taxation,1.4720186521783978,-1.1155283662261255,176.7761016653549,170.78370959573016,0,,0.0009635190288038445,182.90468030254695
softmax,1,8,10,100,109,10,moderate_marine_reserve,1.4678860524181478,-1.7968429824618892,176.36194744807315,170.3636284271341,0,,0.0009225870481163181,182.4927054744279
pac_successive_elimination,1,8,10,100,109,4,high_taxation,2.2148261741662387,0.5275671545474201,265.71583284140297,256.7919976035136,0,,0.0012909343743414737,274.83783924372165
epsilon_greedy,1,8,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
ucb1,1,8,11,110,119,3,moderate_taxation,1.5897516825524711,-0.36685210753840325,190.81422415920113,184.30826646343027,0,,0.00040362186721671755,197.45954458596654
softmax,1,8,11,110,119,10,moderate_marine_reserve,1.585958252238512,-0.6805662497281402,190.39665821858884,183.89582231817354,0,,0.0003864753013678956,197.0350074491252
pac_successive_elimination,1,8,11,110,119,4,high_taxation,2.388758205485072,0.4840233778905796,286.59290185286176,276.9253775931026,0,,0.0006796465213188615,296.46081144311785
epsilon_greedy,1,9,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
ucb1,1,9,0,0,9,3,moderate_taxation,10.118290610614807,2917.3699619718477,864.1104778371554,739.8811269985001,0,,1.4853708961653926,739.8811269985001
softmax,1,9,0,0,9,10,moderate_marine_reserve,10.141336477120525,2989.221945950384,858.253743740417,717.9373143653968,0,,1.8586333167843792,717.9373143653968
pac_successive_elimination,1,9,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,1,9,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
ucb1,1,9,1,10,19,3,moderate_taxation,8.091235544999945,3463.7698951987013,555.2958779761493,396.1874607197347,0,,1.852135913276932,396.1874607197347
softmax,1,9,1,10,19,1,baseline_laissez_faire,7.924042555857088,4037.6288681276483,466.36964252753285,255.2876783420126,0,,2.5690133477745953,255.2876783420126
pac_successive_elimination,1,9,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,1,9,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
ucb1,1,9,2,20,29,3,moderate_taxation,2.9053361526327284,765.8368160274092,256.7399203926382,185.10785301335062,0,,1.0161203923383744,185.10785301335062
softmax,1,9,2,20,29,10,moderate_marine_reserve,-0.35726625377311116,-1802.4679066106082,173.42419834049966,135.7926051393146,0,,1.0761696794101918,135.7926051393146
pac_successive_elimination,1,9,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,1,9,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
ucb1,1,9,3,30,39,3,moderate_taxation,0.6945658190452897,-587.7337612317224,153.87594963324145,138.1876946879523,0,,0.425656782909363,138.1876946879523
softmax,1,9,3,30,39,10,moderate_marine_reserve,-60.190114207419796,-1181.4306434838347,118.95797232768493,110.47488977250948,1,4,0.4508116627284453,110.47488977250948
pac_successive_elimination,1,9,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,1,9,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
ucb1,1,9,4,40,49,3,moderate_taxation,0.7542938581752301,-339.44227085083014,131.24833548312722,128.2992818432063,0,,0.1783092812651803,128.2992818432063
softmax,1,9,4,40,49,1,baseline_laissez_faire,-99.58021967756935,-451.09730323197226,104.50531507951474,101.90697900032356,1,0,0.18884675822066352,101.90697900032356
pac_successive_elimination,1,9,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,1,9,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
ucb1,1,9,5,50,59,3,moderate_taxation,0.9244151080734687,-148.3157918370445,128.7277079892616,128.0561653727147,0,,0.07469445116789143,130.13047489823884
softmax,1,9,5,50,59,3,moderate_taxation,-99.3441266769099,-194.82461356173076,102.08375239821925,101.62231653962468,1,0,0.07910864123303765,103.09741885098991
pac_successive_elimination,1,9,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
